ID,Name,Category1,Category,Currency,Deadline,Goal,Launched,Pledged2,Outcome,Backers,Country,USDPledged1,Pledged,GoalReal,Duration
1021413936,Lego Candy Machine V4,Technology,Technology,USD,2017,110,2016,186,Successful,12,US,60,186,110,30
1021414921,Scout,Video Games,Games,USD,2015,1500,2015,68,Failed,5,US,68,68,1500,30
1021426548,3D Print - N - Pack,3D Printing,Technology,USD,2014,30000,2014,1163,Failed,10,US,1163,1163,30000,60
1021426935,Life Without the Bill of Rights,Animation,Film & Video,USD,2015,3500,2015,285,Failed,4,US,285,285,3500,15
1021427001,Help The Benedictions get their new record mastered.,Rock,Music,USD,2012,500,2012,1026,Successful,46,US,1026,1026,500,30
1021441525,The Alchemy of Art Book,Mixed Media,Art,CAD,2016,7770,2016,25,Cancelled,1,CA,0,19,5750,24
1021453299,CareerBook- Connecting Veterans With Top Employers And More,Software,Technology,USD,2015,250000,2015,1,Failed,1,US,1,1,250000,30
1021455177,Child Musician,Children's Books,Publishing,USD,2011,12000,2011,180,Failed,8,US,180,180,12000,60
1021456295,EmmaGold Productions and CONSPIRACY FACT OR THEORY LIVE!!,Theater,Theater,CAD,2014,500,2014,0,Failed,0,CA,0,0,459,28
1021470865,The Novella First Album!,Rock,Music,USD,2015,2700,2015,436,Failed,5,US,436,436,2700,33
1021472556,To LoveThe Soul of A Woman Red Carpet Movie Premiere,Drama,Film & Video,USD,2016,15000,2016,0,Cancelled,0,US,0,0,15000,25
1021478879,FRESH PRODUCE'd L.A.: Supporting New Works & New Artists.,Theater,Theater,USD,2014,10000,2014,10031,Successful,135,US,10031,10031,10000,30
1021482460,Fidgi Spinz Therapeutic Fidget Devices,Gadgets,Technology,CAD,2017,13950,2017,678,Failed,10,CA,39,533,10974,30
1021487405,Thunderdogs High School Robotics Team,Robots,Technology,USD,2016,5000,2015,199,Failed,10,US,199,199,5000,60
1021500091,House of Atreus premiering at Waterloo East Theatre,Theater,Theater,GBP,2012,2000,2012,2010,Successful,39,GB,3268,3261,3245,30
1021501745,Purpose Outfitters - Socks Dedicated to our Fallen Soldiers,Accessories,Fashion,USD,2015,15000,2015,15251,Successful,86,US,15251,15251,15000,33
1021503617,Getting Red Fly/Blue Bottle [ALL THE WAY!] home,Indie Rock,Music,USD,2009,2325,2009,2775,Successful,58,US,2775,2775,2325,42
1021504282,SolDataBank .·. The Marketplace Of Information And Knowledge,Software,Technology,EUR,2017,50000,2016,11,Failed,2,ES,11,12,53160,40
1021506060,MARKETING OF THE NEW LINA FOURO ALBUM AND MUSIC PROJECT,Pop,Music,USD,2012,75000,2012,25,Failed,1,US,25,25,75000,30
1021517539,"Shivae!, Dragons, and more Dragons!",Graphic Novels,Comics,USD,2017,750,2017,945,Successful,29,US,252,945,750,30
1021531239,Debut EP from Redgrave Jones - Luckiest Girl In The World,Music,Music,USD,2017,7000,2017,7500,Successful,123,US,1670,7500,7000,21
1021544927,"A house, a Home",Photobooks,Photography,EUR,2015,1000,2015,1,Failed,1,IT,1,1,1102,30
1021545378,Barrett's Cookies & Biscuits,Events,Food,USD,2017,450,2017,540,Successful,16,US,180,540,450,30
1021546959,Pamper Hampers,Food,Food,EUR,2015,2000,2015,0,Failed,0,IE,0,0,2155,30
1021554757,Four Legged Sons: How dogs can save the world- documentary,Documentary,Film & Video,GBP,2015,50000,2015,275,Failed,7,GB,416,426,77433,35
1021576313,A Cast of Thousands - The Fifth,Indie Rock,Music,USD,2017,1350,2017,2697,Successful,51,US,0,2697,1350,30
1021577417,Madera Wind Quintet: Five at Play Recording Project,Classical Music,Music,USD,2012,2860,2012,2947,Successful,74,US,2947,2947,2860,29
1021577930,Technology Overload-You can be in the Movie!,Documentary,Film & Video,USD,2012,45000,2012,0,Failed,0,US,0,0,45000,31
1021579719,The Peculiar Tales of the S.S. Bungalow,Country & Folk,Music,USD,2013,14000,2013,14820,Successful,138,US,14820,14820,14000,30
1021584413,Curtis Wayne Jr. - Worship EP,Music,Music,USD,2012,4250,2012,4570,Successful,48,US,4570,4570,4250,30
1021587651,Finn,Children's Books,Publishing,USD,2016,3000,2016,24,Failed,2,US,24,24,3000,29
1021589622,Skin Deep High School Student Art Gallery (Canceled),Mixed Media,Art,CAD,2014,2000,2014,0,Cancelled,0,CA,0,0,1791,27
1021606428,Follow your dreams-Spain and Portugal- Photobook by Ada&Aga,Photobooks,Photography,EUR,2016,2800,2016,979,Failed,7,DE,1117,1102,3151,60
1021610384,Alsipian Reef Controller (ARC),Hardware,Technology,USD,2015,7500,2014,250,Failed,3,US,250,250,7500,37
1021611009,American Beatboxer,Documentary,Film & Video,USD,2012,5000,2012,300,Failed,5,US,300,300,5000,41
1021612455,Dimgaard Vol. XIII - 5E DnD Adventures,Tabletop Games,Games,USD,2016,60,2016,2342,Successful,119,US,961,2342,60,17
1021614644,Welcome to Hermosa - Music Video - Wise100Doors,Music Videos,Film & Video,USD,2015,5000,2015,5855,Successful,89,US,5855,5855,5000,30
1021615407,MODLINK - All-In-One multi-shield UNO based board,DIY Electronics,Technology,USD,2015,3000,2014,5064,Successful,23,US,5064,5064,3000,30
1021615722,Wicked Rabyt Startup,Candles,Crafts,USD,2014,500,2014,1008,Successful,22,US,1008,1008,500,32
1021617887,Absence of Love:  Love is a Battle. Love is a War.  A film by Billy Gerard Frank (Canceled),Narrative Film,Film & Video,USD,2010,25000,2010,725,Cancelled,13,US,725,725,25000,47
1021626593,Equipment for video game journalism,Web,Journalism,CAD,2015,400,2015,0,Failed,0,CA,0,0,320,20
1021633932,Revive the Sparkedelica Balloon Temple!,Public Art,Art,USD,2011,400,2011,530,Successful,33,US,530,530,400,10
1021640645,"20,000 Leagues Under the Sea Studio Album",Music,Music,USD,2012,1850,2012,2118,Successful,51,US,2118,2118,1850,30
1021648707,The Nutcracker Twist,Performances,Dance,USD,2014,20000,2014,0,Failed,0,US,0,0,20000,60
1021654196,THE SUGAR TREE®,Food,Food,GBP,2015,25000,2014,731,Failed,4,GB,1149,1095,37462,30
1021662528,Mangia Macrina's Wood Fired Pizza is going Brick and Mortar,Restaurants,Food,USD,2016,20000,2016,21500,Successful,117,US,2852,21500,20000,33
1021665555,2matters1universe [ 2m1u ],Video Games,Games,USD,2014,2000,2014,0,Failed,0,US,0,0,2000,60
1021674539,DON'T MISS OUT ON LIFE WITH THE NOW WATCH,Accessories,Fashion,GBP,2017,6666,2017,537,Failed,14,GB,35,667,8282,30
1021680816,5KCo - Urbanwear Supporting Talented Entrepreneurial Artists,Apparel,Fashion,CAD,2016,15000,2016,3032,Failed,35,CA,0,2267,11217,29
1021684923,VARLET/American Hymns LP,Indie Rock,Music,USD,2013,6000,2013,10333,Successful,85,US,10333,10333,6000,30
1021698380,The JAVA TEA Project,Food,Food,USD,2012,35000,2012,35465,Successful,303,US,35465,35465,35000,36
1021700523,Community Gaming store Start-up Warroom Gaming Stores,Tabletop Games,Games,GBP,2014,33000,2014,12,Failed,4,GB,20,21,56574,33
1021708337,Tiny Home Build- Disabled/Homless Veterans Community,Architecture,Design,USD,2014,10000,2014,125,Failed,4,US,125,125,10000,30
1021717834,SportKit: Accessorize your Olympus Air A01 digital camera,Camera Equipment,Technology,USD,2017,21700,2017,279,Cancelled,4,US,130,279,21700,30
1021724088,Help Shwa Make A Record? Yes!,Indie Rock,Music,USD,2009,3500,2009,4565,Successful,104,US,4565,4565,3500,26
1021728085,Urban Hearth Needs a Permanent Kitchen and Dining Space,Food,Food,USD,2016,32000,2015,8276,Failed,61,US,8276,8276,32000,30
1021728385,My New Haircut Webseries,Webseries,Film & Video,USD,2012,20000,2012,1945,Failed,53,US,1945,1945,20000,45
1021731984,Crafty Devil Crochet Hooks,Crochet,Crafts,USD,2016,3000,2015,388,Failed,8,US,388,388,3000,30
1021734011,Baked Beans (Canceled),Food,Food,USD,2014,10,2014,0,Cancelled,0,US,0,0,10,30
1021737916,Miami or Bust 2012,Mixed Media,Art,USD,2012,1200,2012,1588,Successful,40,US,1588,1588,1200,22
1021747056,Chuck Limbrick I Made It Gospel Album,Music,Music,USD,2012,10000,2012,10260,Successful,64,US,10260,10260,10000,20
1021752617,The Pug Cafe,Food,Food,GBP,2015,35000,2015,0,Failed,0,GB,0,0,54854,30
1021755199,Space Dubs: Arcade Style Shooter PC Game,Video Games,Games,USD,2017,150,2017,30,Cancelled,2,US,30,30,150,30
1021758476,Spell It Out!© word fun game! Can you S-P-E-L-L  I-T. O-U-T?,Tabletop Games,Games,USD,2014,10000,2014,0,Failed,0,US,0,0,10000,30
1021763144,Vengeance for Misery,Fiction,Publishing,AUD,2016,8460,2016,77,Failed,1,AU,59,56,6116,30
1021772512,Beauford Delaney: Sharing a Master's Art with the World!,Painting,Art,USD,2016,5000,2016,6360,Successful,77,US,6360,6360,5000,29
1021776941,"ALLIED FORCES: Historical Fiction meets the Super-Hero set, during WWII.",Comics,Comics,USD,2010,1200,2010,1565,Successful,46,US,1565,1565,1200,52
1021779971,Mississippi River Expedition: G'wine Back!,Music Videos,Film & Video,USD,2015,5000,2015,6572,Successful,114,US,6572,6572,5000,23
1021780974,Reach 4 The Starz,Music Videos,Film & Video,USD,2014,15000,2014,0,Failed,0,US,0,0,15000,27
1021790427,Fair Trade: The Movie,Film & Video,Film & Video,USD,2013,2000,2012,0,Failed,0,US,0,0,2000,30
1021794528,Saga of the Lost Spheres - Fantasy Fiction Serial - Season 1,Fiction,Publishing,USD,2013,10000,2013,2551,Failed,31,US,2551,2551,10000,41
1021794652,Blue Veils and Bright Stars,Jazz,Music,USD,2013,3500,2013,551,Failed,7,US,551,551,3500,30
1021808353,Bridal Fever (Horror Feature Film),Horror,Film & Video,GBP,2016,2500,2016,2636,Successful,52,GB,3726,3710,3519,10
1021808822,Rhythm Destruction - A Rhythm & Shmup game,Video Games,Games,USD,2012,2000,2012,2442,Successful,143,US,2442,2442,2000,30
1021823017,Make 100 - Style Exploration Prints,Illustration,Art,USD,2017,200,2017,1098,Successful,18,US,0,1098,200,30
1021835499,On Pointe Ballet: Here is your chance to make your POINTE!,Workshops,Dance,USD,2014,2100,2014,375,Failed,6,US,375,375,2100,30
1021843086,Glow in the Dark Enamel LED Pins,Jewelry,Fashion,USD,2017,450,2017,2152,Successful,81,US,1209,2152,450,21
1021859713,Iclack - Magnetic hanging system (Canceled),Product Design,Design,EUR,2015,18000,2015,490,Cancelled,16,ES,555,518,19044,35
1021863518,Dating application,Web,Technology,USD,2015,7000,2015,0,Failed,0,US,0,0,7000,45
1021865609,Help Emilio Record his new CD with Kickstarter! ( And get a Signed CD or MORE!) ,World Music,Music,USD,2010,15000,2010,240,Failed,7,US,240,240,15000,52
1021867132,Twenty Journey,Places,Photography,USD,2014,12000,2014,12402,Successful,134,US,12402,12402,12000,29
1021868833,Cowards & Carrots,Tabletop Games,Games,USD,2014,10000,2014,4590,Failed,94,US,4590,4590,10000,33
1021869200,Nick Noir,Apparel,Fashion,USD,2017,500,2017,114,Failed,2,US,74,114,500,30
1021872313,The Green Scheme,Food,Food,USD,2017,20000,2017,21,Failed,2,US,20,21,20000,60
1021873078,The Lady Jay Trilogy,Fiction,Publishing,USD,2012,7000,2012,350,Failed,7,US,350,350,7000,30
1021881749,Time Clock Software,Software,Technology,USD,2017,20000,2016,11,Failed,2,US,10,11,20000,60
1021893064,Cthulhu Letterpress Holiday Card With Foil Stamp,Letterpress,Crafts,USD,2014,550,2014,9946,Successful,374,US,9946,9946,550,26
1021894248,MylaBox - A starting point for hardware projects,Hardware,Technology,USD,2013,5000,2013,686,Failed,9,US,686,686,5000,40
1021895582,The Strange Eyes of Dr. Myes,Narrative Film,Film & Video,USD,2013,45000,2013,46487,Successful,441,US,46487,46487,45000,31
1021901908,My Momma Taught Me How To Hustle,Art,Art,USD,2016,3000,2016,753,Failed,25,US,0,753,3000,40
1021916617,Eir's Garden Launch Campaign,Crafts,Crafts,USD,2016,4000,2016,4000,Successful,34,US,222,4000,4000,30
1021924121,"CHRIS BARRIENTOS, MY DEBUT ALBUM",Music,Music,USD,2012,25000,2012,206,Failed,7,US,206,206,25000,30
1021928266,Getting Jason Hodson Back On His Feet To Finish Album,Rock,Music,USD,2015,1000,2015,6,Failed,2,US,6,6,1000,29
1021941140,Mind of Megalio,Web,Journalism,USD,2015,400,2015,1,Failed,1,US,1,1,400,40
1021943671,Muffin Friends!,Illustration,Art,USD,2014,10,2014,6,Failed,2,US,6,6,10,29
1021949490,David James journey to discovery,Pop,Music,CAD,2014,5000,2014,5,Failed,1,CA,4,4,4387,18
1021959054,sister to sister children's book series,Children's Books,Publishing,USD,2015,900,2015,0,Failed,0,US,0,0,900,60
1021962250,eat burgers loose weight,Publishing,Publishing,GBP,2014,2500,2014,0,Failed,0,GB,0,0,4173,30
1021963839,Web Based Appointment Scheduling Made Easy,Software,Technology,USD,2015,10000,2015,0,Failed,0,US,0,0,10000,30
1021965848,The Animals,Mixed Media,Art,USD,2012,10000,2012,300,Failed,2,US,300,300,10000,40
1021967837,Persona Wars - Online Collectible Card Game & Social Network,Video Games,Games,USD,2012,45000,2012,768,Failed,18,US,768,768,45000,30
1021975950,¡Llévame!,Plays,Theater,MXN,2016,33000,2016,2300,Failed,6,MX,0,111,1598,33
1021979365,Kingdom(Graphic Novel) (Canceled),Comics,Comics,USD,2012,1500,2012,2,Cancelled,1,US,2,2,1500,25
1021995554,John Snow vs Ice Zombie King,Games,Games,USD,2017,2000,2017,5,Failed,1,US,0,5,2000,30
1021998533,Austins Smoke House,Restaurants,Food,GBP,2014,60000,2014,0,Failed,0,GB,0,0,94917,27
1022008186,Make A Book Project,Publishing,Publishing,USD,2011,3200,2011,2305,Failed,11,US,2305,2305,3200,66
1022016221,Walking To My Friends,Documentary,Film & Video,USD,2014,10000,2014,1795,Failed,37,US,1795,1795,10000,59
1022027702,BrokenRail Debut Album w/ Shinedown/Crossfade Producer Rick Beato,Music,Music,USD,2010,22000,2010,100,Failed,1,US,100,100,22000,33
1022038321,Production for my 1st album,Hip-Hop,Music,USD,2012,650,2012,0,Failed,0,US,0,0,650,43
1022038365,TOP of the LINE: A Monster Fighting Comic!,Comics,Comics,USD,2013,6500,2013,8833,Successful,237,US,8833,8833,6500,24
1022038651,Art Exhibition The beauty and purity of nudity,Art,Art,GBP,2013,1000,2013,1035,Successful,12,GB,1618,1638,1583,25
1022044878,Help In Autistic Game Project by Rustic Toy Barn (Canceled),Games,Games,USD,2016,5000,2016,0,Cancelled,0,US,0,0,5000,30
1022046093,Screwing Reinvented: The World's Best Deck Screw,Technology,Technology,USD,2013,100000,2013,109927,Successful,610,US,109927,109927,100000,31
1022048961,Discover the World,Journalism,Journalism,EUR,2017,15000,2017,2,Failed,2,BE,0,2,16047,45
1022051478,The Stranger: Book 1 - The Island,Fiction,Publishing,USD,2014,2500,2013,2621,Successful,48,US,2621,2621,2500,32
1022053101,WORLD'S 1st SELFIE CASE.,Gadgets,Technology,USD,2015,500,2015,21,Failed,2,US,21,21,500,30
1022063904,The Lonely Ones' Studio Album 2016,Country & Folk,Music,USD,2016,3000,2016,3376,Successful,58,US,3376,3376,3000,30
1022066721,Fantasy Tailgating Cross-Over Book by: Big Bob Snoor,Cookbooks,Food,USD,2016,25000,2016,0,Failed,0,US,0,0,25000,30
1022070061,Hard Bank Left - A Steampunk Novel,Fiction,Publishing,USD,2013,9000,2013,225,Failed,5,US,225,225,9000,58
1022073901,Student Design Fellowship for Be Original Americas,Design,Design,USD,2017,20000,2017,20901,Successful,243,US,550,20901,20000,30
1022078809,TODOS cantamos = EVERYONE sings.,Music,Music,USD,2014,25000,2014,6842,Failed,57,US,6842,6842,25000,60
1022084611,Bad/Love,Romance,Film & Video,USD,2014,15000,2014,0,Failed,0,US,0,0,15000,30
1022084657,A Kick in the Boots | All-Natural Seasoning with a Kick,Food,Food,USD,2015,5000,2015,752,Failed,23,US,752,752,5000,30
1022085567,Boyle's Card Boutique - Affordable quality cards/invitations,Crafts,Crafts,GBP,2014,500,2014,2,Failed,2,GB,3,3,782,60
1022094205,Beers & Beards TV (Canceled),Webseries,Film & Video,USD,2014,87400,2013,10,Cancelled,1,US,10,10,87400,50
1022095469,"One Million Dollars for the Real Santa, diverse picture book",Children's Books,Publishing,USD,2014,10000,2014,0,Cancelled,0,US,0,0,10000,30
1022100836,Building Cigar Box Guitars with students in the schools!,Performance Art,Art,USD,2015,10000,2015,10174,Successful,28,US,10174,10174,10000,60
1022104029,John Cardinale: Building an Action Karate Family,Performance Art,Art,USD,2017,1500,2017,50,Failed,1,US,50,50,1500,30
1022117704,Custom Made Suits & Shirts for Men,Apparel,Fashion,GBP,2016,25000,2016,976,Failed,9,GB,1406,1379,35325,30
1022120883,CarJokester,Comedy,Film & Video,USD,2015,10000,2015,1,Failed,1,US,1,1,10000,30
1022130701,Debut Solo Record 'This Distance Defeated' Needs Your Help!,Country & Folk,Music,USD,2012,3001,2011,3138,Successful,29,US,3138,3138,3001,40
